,province,competent_authority_number,brin_number,institution_name,street_name,house_number_supplement,post_code,city_name,municipal_number,municipal_name,denomination,telephone_number,internet_address,street_name_correspondence address,house_number_addition_correspondence_address,zip_code_correspondence_address,city_name_correspondence_address,nodal_area_code,nodal_area_name,rpa_area_code,rpa_area_name,wgr_area_code,wgr_area_name,corop_area_code,corop_area_name,education_area_code,education_area_name,rmc_region_code,rmc_region_name,type,education_structure,street_name_correspondence_address
61,Drenthe,41551,07OY,Christelijk Basisschool De Oliebron,Europaweg,145,7761 AC,SCHOONEBEEK,114,EMMEN,Protestants-Christelijk,524531812,www.cbdeoliebron.nl,Europaweg,145,7761 AC,SCHOONEBEEK,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
62,Drenthe,41551,11CZ,Het Palet,Geuzingerbrink,70,7812 NX,EMMEN,114,EMMEN,Protestants-Christelijk,591647653,www.cbshetpalet.nl,Geuzingerbrink,70,7812 NX,EMMEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
63,Drenthe,41551,11XM,De Brug,Derksweg,264,7891 PR,KLAZIENAVEEN,114,EMMEN,Protestants-Christelijk,591312021,www.cbdebrug.nl,Derksweg,264,7891 PR,KLAZIENAVEEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
64,Drenthe,41551,12GW,De Kap,De Kap,14,7891 LX,KLAZIENAVEEN,114,EMMEN,Protestants-Christelijk,591312054, ,De Kap,14,7891 LX,KLAZIENAVEEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
65,Drenthe,41551,30AF,CB Het Talent,Zandzoom,19,7814 VH,EMMEN,114,EMMEN,Interconfessioneel,591632273,www.hettalent.com,Zandzoom,19,7814 VH,EMMEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
66,Drenthe,41571,10ID,CBS De Parel,Dreesdestraat,40,9301 GG,RODEN,1699,NOORDENVELD,Protestants-Christelijk,505017344,www.parel.pentaprimair.nl,Dreesdestraat,40,9301 GG,RODEN,1,Groningen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,1,Groningen en omstreken,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
67,Drenthe,41571,10YO,CBS De Hoeksteen,Slangenborg,1,9301 VC,RODEN,1699,NOORDENVELD,Protestants-Christelijk,505018556,hoeksteen.pentaprimair.nl,Slangenborg,1,9301 VC,RODEN,1,Groningen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,1,Groningen en omstreken,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
68,Drenthe,41624,06MY,Basisschool De Rank,Hagedoorn,2,7822 CC,EMMEN,114,EMMEN,Gereformeerd vrijgemaakt,591615518,www.gbsderankemmen.nl,Hagedoorn,2,7822 CC,EMMEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
69,Drenthe,41629,04HW,Basisschool Commissaris Gaarlandt,Rembrandtstraat,2,7948 AW,NIJEVEEN,119,MEPPEL,Openbaar,522491618,www.obscommissarisgaarlandt.nl/,Rembrandtstraat,2,7948 AW,NIJEVEEN,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe,base school and (secondary) special education,,
70,Drenthe,41629,13AA,OBS Sprinkels,Zuiderlaan,197-B,7944 EE,MEPPEL,119,MEPPEL,Openbaar,522799111,www.obssprinkels.nl,Zuiderlaan,197-B,7944 EE,MEPPEL,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe,base school and (secondary) special education,,
71,Drenthe,41629,13PS,"Het Avontuur, Jenaplan Kindcentrum",Woldkade,1-A,7942 AH,MEPPEL,119,MEPPEL,Openbaar,522252124,www.hetavontuur.nl,Woldkade,1-A,7942 AH,MEPPEL,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe,base school and (secondary) special education,,
72,Drenthe,41629,13TT,De IJsvogel,Engelgaarde,33,7943 LD,MEPPEL,119,MEPPEL,Openbaar,522260651, ,Engelgaarde,33,7943 LD,MEPPEL,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe,base school and (secondary) special education,,
73,Drenthe,41630,03EJ,De Smeltkroes,Brugstraat,22,7852 TJ,WEZUP,109,COEVORDEN,Openbaar,591372813,www.desmeltkroes.nl,Witte Zandpad,1,7854 TW,AALDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
74,Drenthe,41630,06BR,Openbare Basisschool De Anwende,Paardelandsdrift,5,7854 PR,AALDEN,109,COEVORDEN,Openbaar,591371677,www.anwende.nl,Paardelandsdrift,5,7854 PR,AALDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
75,Drenthe,41630,09HH,Basisschool De Akker,Oldenhoffstraat,5,7841 AJ,SLEEN,109,COEVORDEN,Openbaar,591361766, ,Oldenhoffstraat,5,7841 AJ,SLEEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
76,Drenthe,41630,10CY,Basisschool De Vlinderhof,Odoornerweg,8,7846 TA,NOORD-SLEEN,109,COEVORDEN,Openbaar,591361357,www.obsdevlinderhof.nl,Odoornerweg,8,7846 TA,NOORD-SLEEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
77,Drenthe,41630,11IS,Burgemeester van Royenschool,Sportparklaan,20,7848 BB,SCHOONOORD,109,COEVORDEN,Openbaar,591381262,www.vanroyenschool.nl,Sportparklaan,20,7848 BB,SCHOONOORD,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
78,Drenthe,41630,18NC,Burg Wessels Boerschool,Molenwijk,4,7751 CG,DALEN,109,COEVORDEN,Openbaar,524551433, ,Molenwijk,4,7751 CG,DALEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
79,Drenthe,41630,18OE,Openbare Basisschool De Zwarm,Coevorderstraatweg,6,7917 PR,GEESBRUG,109,COEVORDEN,Openbaar,524291300,www.dezwarm.nl,Coevorderstraatweg,6,7917 PR,GEESBRUG,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
80,Drenthe,41630,18OH,Marke-School,Middendorp,32,7754 MB,WACHTUM,109,COEVORDEN,Openbaar,524552206,www.markeschool.nl,Middendorp,32,7754 MB,WACHTUM,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
81,Drenthe,41630,18OQ,Openbare Basisschool de Wilhelminaschool,Jan van Scorelstraat,13,7741 XM,COEVORDEN,109,COEVORDEN,Openbaar,524512485,www.dewilhelminaschool.nl,Jan van Scorelstraat,13,7741 XM,COEVORDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
82,Drenthe,41630,18PP,Stidal-School,Hoofdstraat,144,7755 NN,DALERVEEN,109,COEVORDEN,Openbaar,524221261,www.stidalschool.nl,Hoofdstraat,144,7755 NN,DALERVEEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
83,Drenthe,41630,18PV,Openbare Basisschool Buitenvree,van Pallandtlaan,5,7742 WJ,COEVORDEN,109,COEVORDEN,Openbaar,524512232,www.obsbuitenvree.nl,van Pallandtlaan,5,7742 WJ,COEVORDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
84,Drenthe,41630,18QW,Parkschool voor Openbare Basisschool,Poppenharelaan,01/Mar,7741 CS,COEVORDEN,109,COEVORDEN,Openbaar,524512567,www.parkschool.nl,Poppenharelaan,01/Mar,7741 CS,COEVORDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
85,Drenthe,41630,18RQ,Obs De Woert,Beatrixlaan,25,7861 AG,OOSTERHESSELEN,109,COEVORDEN,Openbaar,524581778,www.obsdewoert.nl,Beatrixlaan,25,7861 AG,OOSTERHESSELEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,base school and (secondary) special education,,
86,Drenthe,41632,06EP,Kindcentrum Kornalijn,Emmastraat,43,7941 HN,MEPPEL,119,MEPPEL,Gereformeerd vrijgemaakt,522253644,www.kindcentrumkornalijn.nl,Emmastraat,43,7941 HN,MEPPEL,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe,base school and (secondary) special education,,
87,Drenthe,41632,15BQ,Het Koraal,Beukemastraat,44,7906 AN,HOOGEVEEN,118,HOOGEVEEN,Gereformeerd vrijgemaakt,528267382,www.basisschoolhetkoraal.nl,Beukemastraat,44,7906 AN,HOOGEVEEN,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe,base school and (secondary) special education,,
88,Drenthe,41803,23DR,Basisschool Eben Haezer,Eenendertigste Wijk-N,1,7913 AA,HOLLANDSCHEVELD,118,HOOGEVEEN,Reformatorisch,528343536,www.ebenhaezer-school.nl,Eenendertigste Wijk-N,1,7913 AA,HOLLANDSCHEVELD,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe,base school and (secondary) special education,,
89,Drenthe,41812,07GE,IKC De Meenthe,Floralaan,1-A,9421 NP,BOVENSMILDE,1731,MIDDEN-DRENTHE,Openbaar,592412973,www.kitsprimair.nl/demeenthe,Hofstraat,18,9411 LB,BEILEN,11,Assen,5,Zuid- en Midden-Drenthe,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,4,Assen-Hoogeveen-Emmen,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
90,Drenthe,41812,08TL,IKC Prinses Margiret,Prinses Margrietstraat,1,9422 EL,SMILDE,1731,MIDDEN-DRENTHE,Openbaar,592412302,www.ikcprinsesmargriet.nl,Hofstraat,18,9411 LB,BEILEN,11,Assen,5,Zuid- en Midden-Drenthe,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,4,Assen-Hoogeveen-Emmen,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
91,Drenthe,41812,09RS,Openbare Basisschool Pieter van Thuyl,Prof. Dr. Obbinkstraat,3,9423 PR,HOOGERSMILDE,1731,MIDDEN-DRENTHE,Openbaar,592459043,www.ikcpietervanthuyl.nl,Hofstraat,18,9411 LB,BEILEN,11,Assen,5,Zuid- en Midden-Drenthe,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,4,Assen-Hoogeveen-Emmen,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
92,Drenthe,41812,10EH,Basisschool de Lindelaar,Homaat,2,9431 MK,WESTERBORK,1731,MIDDEN-DRENTHE,Openbaar,593331998,www.ikcdelindelaar.nl,Hofstraat,18,9411 LB,BEILEN,11,Assen,5,Zuid- en Midden-Drenthe,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,4,Assen-Hoogeveen-Emmen,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
93,Drenthe,41812,12EY,Openbare Basisschool De Wenteling,Schiphorsten,2,9437 TD,BALINGE,1731,MIDDEN-DRENTHE,Openbaar,593552441,www.ikcdewenteling.nl,Hofstraat,18,9411 LB,BEILEN,11,Assen,5,Zuid- en Midden-Drenthe,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,4,Assen-Hoogeveen-Emmen,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
94,Drenthe,41812,12OC,IKC Meester Siebering,Haarweg,27,7938 PS,NIEUW-BALINGE,1731,MIDDEN-DRENTHE,Openbaar,528321355,www.ikcmeestersiebering.nl,Hofstraat,18,9411 LB,BEILEN,11,Assen,5,Zuid- en Midden-Drenthe,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,4,Assen-Hoogeveen-Emmen,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
95,Drenthe,41812,18QS,IKC Harm Smeenge,Hofstraat,18,9411 LB,BEILEN,1731,MIDDEN-DRENTHE,Openbaar,593522615,www.ikcharmsmeenge.nl,Hofstraat,18,9411 LB,BEILEN,11,Assen,5,Zuid- en Midden-Drenthe,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,4,Assen-Hoogeveen-Emmen,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
96,Drenthe,41812,18SP,IKC G.A. de Ridder,'t Spiek,2,9411 KV,BEILEN,1731,MIDDEN-DRENTHE,Openbaar,593522030,www.ikcgaderidder.nl,Hofstraat,18,9411 LB,BEILEN,11,Assen,5,Zuid- en Midden-Drenthe,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,4,Assen-Hoogeveen-Emmen,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
97,Drenthe,41812,18TJ,IKC 't Hieker Nust,Westeinde,6,9415 PJ,HIJKEN,1731,MIDDEN-DRENTHE,Openbaar,593525136,www.ikcthiekernust.nl,Hofstraat,18,9411 LB,BEILEN,11,Assen,5,Zuid- en Midden-Drenthe,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,4,Assen-Hoogeveen-Emmen,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
98,Drenthe,41812,18UK,IKC De Bosvlinder,Bosweg,1,9414 BD,HOOGHALEN,1731,MIDDEN-DRENTHE,Openbaar,593592317,www.bosvlinder.nl,Hofstraat,18,9411 LB,BEILEN,11,Assen,5,Zuid- en Midden-Drenthe,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,4,Assen-Hoogeveen-Emmen,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
99,Drenthe,41812,18UT,IKC Zuiderenk,Drijberseweg,2,9418 PW,WIJSTER,1731,MIDDEN-DRENTHE,Openbaar,593562250,www.ikczuiderenk.nl,Hofstraat,18,9411 LB,BEILEN,11,Assen,5,Zuid- en Midden-Drenthe,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,4,Assen-Hoogeveen-Emmen,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
100,Drenthe,41851,09FN,Openbare Basisschool De Schuthoek,Julianalaan,67,9471 EB,ZUIDLAREN,1730,TYNAARLO,Openbaar,504092009, ,Postbus,58,9470 AB,ZUIDLAREN,1,Groningen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,1,Groningen en omstreken,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
101,Drenthe,41851,10AV,De Vijverstee,De Fledders,14,9481 GA,VRIES,1730,TYNAARLO,Openbaar,592542205,www.vijverstee.nl,Postbus,4,9480 AA,VRIES,1,Groningen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,1,Groningen en omstreken,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
102,Drenthe,41851,10BK,Basisschool Schuilingsoord,Hogeweg,7-C,9472 PA,ZUIDLAREN,1730,TYNAARLO,Openbaar,504094148,www.schuilingsoord.nl,Postbus,147,9470 AC,ZUIDLAREN,1,Groningen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,1,Groningen en omstreken,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
103,Drenthe,41851,10TA,OBS Het Oelebred,Rozenstraat,18,9482 PP,TYNAARLO,1730,TYNAARLO,Openbaar,592542023,www.oelebred.nl,Rozenstraat,18,9482 PP,TYNAARLO,1,Groningen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,1,Groningen en omstreken,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
104,Drenthe,41851,10TH,Basisschool De Zuidwester,Schipborgerweg,97-A,9471 PS,ZUIDLAREN,1730,TYNAARLO,Openbaar,504091658,www.odbszuidwester.nl,Schipborgerweg,97-A,9471 PS,ZUIDLAREN,1,Groningen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,1,Groningen en omstreken,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
105,Drenthe,41851,11HH,De Duinstee,Betmersweg,2,9494 RB,YDE,1730,TYNAARLO,Openbaar,504062332, ,Betmersweg,2,9494 RB,YDE,1,Groningen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,1,Groningen en omstreken,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
106,Drenthe,41851,12DG,obs De Zeijer Hoogte,Ubbenaseweg,7,9491 AA,ZEIJEN,1730,TYNAARLO,Openbaar,592291476,www.obszeijen.nl,Ubbenaseweg,7,9491 AA,ZEIJEN,1,Groningen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,1,Groningen en omstreken,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
107,Drenthe,41851,18NM,obs De Veenvlinder,Boomgaard,1-A,9761 TM,EELDE,1730,TYNAARLO,Openbaar,503094324,www.obsdeveenvlinder.nl,Boomgaard,1-A,9761 TM,EELDE,1,Groningen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,1,Groningen en omstreken,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
108,Drenthe,41851,18OV,OBS Ter Borch,Borchsingel,41,9766 PP,EELDERWOLDE,1730,TYNAARLO,Openbaar,505218088,www.obs-terborch.nl,Borchsingel,41,9766 PP,EELDERWOLDE,1,Groningen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,1,Groningen en omstreken,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
109,Drenthe,41851,18QA,obs De Westerburcht,Jan Steenweg,1,9761 HJ,EELDE,1730,TYNAARLO,Openbaar,503094437, ,Jan Steenweg,1,9761 HJ,EELDE,1,Groningen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,1,Groningen en omstreken,7,Noord- en Midden Drenthe,base school and (secondary) special education,,
110,Drenthe,41868,10DF,BS De Bosrank,Havelter Schapendrift,22,7971 BC,HAVELTE,1701,WESTERVELD,Openbaar,521227521,www.debosrank.nl,Havelter Schapendrift,22,7971 BC,HAVELTE,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe,base school and (secondary) special education,,
111,Drenthe,41868,11IZ,KC De Vuursteen,Oude Dijk,59,8351 HR,WAPSERVEEN,1701,WESTERVELD,Openbaar,521321411,www.devuursteen.nl,Oude Dijk,59,8351 HR,WAPSERVEEN,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe,base school and (secondary) special education,,
112,Drenthe,41868,11UN,Oosterveldschool,Schoolstraat,4,7975 AC,UFFELTE,1701,WESTERVELD,Openbaar,521351307,www.oosterveldschool.nl,Schoolstraat,4,7975 AC,UFFELTE,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe,base school and (secondary) special education,,
113,Drenthe,41868,18MM,Openbare Basisschool De Hoekstee,De Hoek,26,8381 BL,VLEDDER,1701,WESTERVELD,Openbaar,521381320,www.dehoekstee.nl,De Hoek,26,8381 BL,VLEDDER,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe,base school and (secondary) special education,,
114,Drenthe,41868,18NW,Burgemeester W.A. Storkschool,Heuvelenweg,22-A,7991 CL,DWINGELOO,1701,WESTERVELD,Openbaar,521591347,www.storkschool.nl,Heuvelenweg,22-A,7991 CL,DWINGELOO,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe,base school and (secondary) special education,,
115,Drenthe,41868,18PE,Openbare Basisschool De Kievitshoek,Linthorst Homanstraat,24,8384 EE,WILHELMINAOORD,1701,WESTERVELD,Openbaar,521381536,www.dekievitshoek.nl,Linthorst Homanstraat,24,8384 EE,WILHELMINAOORD,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe,base school and (secondary) special education,,
116,Drenthe,41868,19IV,Openbare Basisschool De Singelier,Schipper,11,7981 DV,DIEVER,1701,WESTERVELD,Openbaar,521591257,www.desingelier.nl,Schipper,11,7981 DV,DIEVER,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe,base school and (secondary) special education,,
117,Drenthe,41868,19KK,Ten Darperschoele,Ten Darperweg,50,7983 KN,WAPSE,1701,WESTERVELD,Openbaar,521551332,www.tendarperschoele.nl,Ten Darperweg,50,7983 KN,WAPSE,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe,base school and (secondary) special education,,
118,Drenthe,41895,09HG,Basisschool 't Echtenest,Schoolakkers,2-B,7932 PM,ECHTEN DR,1690,DE WOLDEN,Openbaar,528251558, ,Schoolakkers,2-B,7932 PM,ECHTEN DR,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe,base school and (secondary) special education,,
119,Drenthe,41895,10RY,o.b.s. De Klimtoren,Drogteropslagen,57,7705 PD,DROGTEROPSLAGEN,1690,DE WOLDEN,Openbaar,523614130,www.obsdeklimtoren.nl,Drogteropslagen,57,7705 PD,DROGTEROPSLAGEN,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe,base school and (secondary) special education,,
120,Drenthe,41895,10UN,Basisschool 't Oelebrod,Mr. Harm Smeengestraat,56,7963 BZ,RUINEN,1690,DE WOLDEN,Openbaar,522471805,www.oelebrod.nl,Mr. Harm Smeengestraat,56,7963 BZ,RUINEN,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe,base school and (secondary) special education,,
121,Drenthe,41895,11GK,Openbare Basisschool De Bosrand,Jan Haarstraat,28,7926 TC,KERKENVELD,1690,DE WOLDEN,Openbaar,528361666,www.bosrand-kerkenveld.nl,Jan Haarstraat,28,7926 TC,KERKENVELD,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe,base school and (secondary) special education,,
122,Drenthe,41895,12CO,o.b.s.  Het Veldboeket,Schoolweg,19,7924 PL,VEENINGEN,1690,DE WOLDEN,Openbaar,528391555,www.hetveldboeket.info,Schoolweg,19,7924 PL,VEENINGEN,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe,base school and (secondary) special education,,
123,Drenthe,41895,12TS,IKC Het Groene Hart,Schoolbrink,1,7921 HG,ZUIDWOLDE DR,1690,DE WOLDEN,Openbaar,528372007,www.wolderwijs.nl,Postbus,72,7920 AB,ZUIDWOLDE DR,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe,base school and (secondary) special education,,
124,Drenthe,41895,18IJ,OBS de Wezeboom,Schoolstraat,28,7961 NJ,RUINERWOLD,1690,DE WOLDEN,Openbaar,522481330, ,Schoolstraat,28,7961 NJ,RUINERWOLD,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe,base school and (secondary) special education,,
125,Drenthe,41895,18KF,Openbare Basisschool de Dissel-Daltonschool,Dijkhuizen,68-A,7961 AM,RUINERWOLD,1690,DE WOLDEN,Openbaar,522481488,www.dedisselruinerwold.nl,Dijkhuizen,68-A,7961 AM,RUINERWOLD,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe,base school and (secondary) special education,,
